"disturb","iv_malla_modi_id","mean_period","sd_period","se_period","disturb_year"
"post",214086,0.315086956521739,0.0205318345489197,0.0118540602037757,2005
"post",214725,0.194704742063492,0.0065620333546251,0.00378859172372411,2005
"post",214726,0.207124960127592,0.00227123749123956,0.00131129957696073,2005
"post",214727,0.250870911905432,0.0077881965719921,0.00449651738734136,2005
"post",214728,0.290111652319204,0.0164465774687384,0.00949543592882415,2005
"post",214729,0.306469895753878,0.0113944275038686,0.00657857578662022,2005
"post",214730,0.312275366132723,0.0261309139037148,0.0150866901764807,2005
"post",214731,0.29571734935164,0.016865053988073,0.0097370434599115,2005
"post",214732,0.271868985507246,0.00964455302684301,0.00556828528626143,2005
"post",214758,0.171517032554648,0.00163630636656887,0.000944721921215235,2005
"post",214759,0.170820189511211,0.00835314716064675,0.00482269176177996,2005
"post",214760,0.200605342902711,0.0140617733205523,0.00811856861190438,2005
"post",215404,0.189169365079365,0.00478469347874688,0.00276244406794436,2005
"post",215405,0.210231180223285,0.00807579028901986,0.00466255969728458,2005
"post",215406,0.263168660287081,0.0115491700700928,0.00666791644888483,2005
"post",215407,0.301547608695652,0.0060894645104946,0.00351575397435473,2005
"post",215408,0.333980579710145,0.00846883422804482,0.00488948372128399,2005
"post",215409,0.343031764193091,0.0190684824163176,0.0110091934560986,2005
"post",215410,0.321404983473176,0.0108934443674943,0.00628933303797502,2005
"post",215411,0.280314031620553,0.00440214394261907,0.0025415789902826,2005
"post",215438,0.219959527078566,0.00971858719441284,0.00561102893283711,2005
"post",215439,0.251571451355662,0.023403166540042,0.0135118245017829,2005
"post",215443,0.280936554990903,0.0077255741719053,0.00446036232779395,2005
"post",215444,0.328525192923019,0.00997708956793582,0.00576027534777675,2005
"post",215445,0.352310079051384,0.014549292476513,0.00840003792783337,2005
"post",216082,0.197985687830688,0.00463674500022485,0.00267702597404347,2005
"post",216083,0.184113862433862,0.000431843952870389,0.000249325222437631,2005
"post",216084,0.208830223285486,0.0104566399376028,0.00603714388279398,2005
"post",216085,0.264694976076555,0.0091958854337168,0.00530924693059336,2005
"post",216089,0.34824556681559,0.0153334357993535,0.00885276328635856,2005
"post",216090,0.279178323608758,0.00646698399750121,0.00373371495180233,2005
"post",216122,0.302717874396135,0.00975154847255289,0.0056300591356441,2005
"post",216123,0.346198450341929,0.0221098182129792,0.0127651094969972,2005
"post",216124,0.379683069828722,0.0116418707671912,0.0067214372213087,2005
"post",216748,0.302675080213904,0.00287218346446151,0.00165825589636884,2005
"post",216760,0.239152424242424,0.00388276575440527,0.00224171585350614,2005
"post",216761,0.230679688057041,0.00551904963268819,0.00318642479110343,2005
"post",216762,0.217560739750446,0.00855847914515492,0.00494124023830899,2005
"post",216763,0.252447858777378,0.0118673306587747,0.00685160655040587,2005
"post",216764,0.300846122552759,0.00621740235263431,0.00358961892195363,2005
"post",216800,0.301616864295125,0.0131490065190192,0.00759158245333186,2005
"post",216801,0.294885441370224,0.00670839876142673,0.00387309583074108,2005
"post",216802,0.320870750988142,0.0115129351257501,0.00664699619401453,2005
"post",216803,0.37076231884058,0.00983623209759502,0.00567895124935812,2005
"post",217426,0.264682513368984,0.0165758021468654,0.00957004383152674,2005
"post",217427,0.303009206773619,0.0262735828675966,0.0151690601411828,2005
"post",217428,0.318817632850241,0.0113680516984612,0.00656334770826814,2005
"post",217438,0.259339545454545,0.00131987798396731,0.000762031909340985,2005
"post",217439,0.265403901515152,0.0160430911279025,0.0092624829813282,2005
"post",217440,0.270696907308378,0.00148092933284373,0.00085501494896814,2005
"post",217441,0.258755409982175,0.00976030681590602,0.00563511576753668,2005
"post",217442,0.317801906941266,0.0264035455790932,0.01524409414765,2005
"post",217443,0.348189342922524,0.0227774811818728,0.0131505848918159,2005
"post",217472,0.181943363844393,0.00647472470714427,0.00373818405259846,2005
"post",217473,0.161902608695652,0.00576328887673917,0.00332743638440293,2005
"post",217474,0.180675652173913,0.00340664554726323,0.00196682772374607,2005
"post",217475,0.209313115942029,0.00911786104285699,0.00526419952752709,2005
"post",217476,0.251898029675638,0.00619962608658052,0.00357935578996229,2005
"post",217479,0.299313241106719,0.0171647483938796,0.00991007210577859,2005
"post",217480,0.294593346508564,0.00378603655550981,0.00218586922448535,2005
"post",217481,0.313983530961792,0.0076207732933402,0.00439985551234308,2005
"post",217482,0.348575362318841,0.00866367417193932,0.00500197461534037,2005
"post",218103,0.229388205585264,0.00880113721374378,0.00508133893952981,2005
"post",218104,0.262683341821577,0.0145198009753409,0.00838301100169287,2005
"post",218105,0.277047025534852,0.0173546589421347,0.0100197170119356,2005
"post",218106,0.30553231884058,0.0196056292615096,0.0113193153317646,2005
"post",218107,0.304386611456177,0.0106026823569813,0.00612146151293526,2005
"post",218108,0.319899237223493,0.00626082234872765,0.00361468746838634,2005
"post",218117,0.281039679144385,0.000879241462560885,0.000507630295092207,2005
"post",218118,0.31952756684492,0.0103184966625814,0.00595738682577362,2005
"post",218119,0.293701275917065,0.00303358060388479,0.00175143857826131,2005
"post",218120,0.260552472089314,0.0128165126615071,0.00739961703519338,2005
"post",218121,0.294348550724638,0.0181795273889012,0.0104959550317223,2005
"post",218122,0.360353768115942,0.0249296169939625,0.0143931210822585,2005
"post",218151,0.189984316770186,0.00470128256615871,0.00271428675510822,2005
"post",218152,0.157741407867495,0.00567385753807936,0.00327580317695371,2005
"post",218153,0.151480538302278,0.00934780180164628,0.00539695588651175,2005
"post",218154,0.163818426501035,0.00915833743678658,0.00528756858445816,2005
"post",218155,0.221825575632097,0.000890345027560486,0.000514040941333691,2005
"post",218159,0.27538418972332,0.00508898634608643,0.00293812763681533,2005
"post",218160,0.307094466403162,0.00268468041749008,0.00155000096172601,2005
"post",218781,0.229731746031746,0.0152858806795078,0.00882530732511435,2005
"post",218782,0.258387551990493,0.0149914884220468,0.00865533987602189,2005
"post",218783,0.271786410321705,0.0171418905592373,0.00989687512879475,2005
"post",218784,0.267066456176674,0.0138398433431527,0.00799043727971149,2005
"post",218785,0.286218550724638,0.0256251776196835,0.0147947031967562,2005
"post",218786,0.305484228687661,0.0128466617742871,0.00741702363357271,2005
"post",218787,0.31212171733682,0.0122140117002057,0.007051762942999,2005
"post",218795,0.208181803542673,0.00569911770439398,0.00329038714077523,2005
"post",218796,0.236507682709447,0.0142025188156337,0.00819982806137686,2005
"post",218797,0.279465713012478,0.00950509193968399,0.00548776739004869,2005
"post",218798,0.286708532695375,0.00474838074557915,0.00274147890167496,2005
"post",218799,0.30655677830941,0.00780780970773866,0.00450784103654429,2005
"post",218800,0.342855652173913,0.0164315174076977,0.0094867409985283,2005
"post",218801,0.347816304347826,0.0159824867363589,0.00922749301955643,2005
"post",218827,0.331759045340624,0.0123079752748253,0.00710601283809964,2005
"post",218828,0.356859776334776,0.00659002714150986,0.00380475394411766,2005
"post",218830,0.233918264320221,0.00630786511007215,0.00364184761931201,2005
"post",218831,0.167753571428571,0.00468443879634831,0.00270456200007403,2005
"post",218832,0.179406694271912,0.00831487878863908,0.00480059750689988,2005
"post",218833,0.211249758454106,0.00324436822774753,0.00187313686964031,2005
"post",218834,0.228264003387916,0.00851482728271513,0.00491603782377875,2005
"post",219459,0.217602807017544,0.00968080153576599,0.00558921337264584,2005
"post",219460,0.258625671243326,0.0242053332987701,0.0139749556958695,2005
"post",219461,0.272311819221968,0.0148284606087352,0.00856121572412105,2005
"post",219462,0.247490488176964,0.0103416882700841,0.00597077650660825,2005
"post",219463,0.254018260869565,0.0209791500104432,0.0121123179058989,2005
"post",219464,0.278448768115942,0.017519489153648,0.0101148817789234,2005
"post",219465,0.306415816864295,0.00765038501225892,0.00441695184623197,2005
"post",219466,0.337893115942029,0.0101823259492112,0.00587876862775361,2005
"post",219474,0.190875837320574,0.0046370350428084,0.00267719343020716,2005
"post",219475,0.234032809295967,0.00846301085063549,0.00488612159276912,2005
"post",219476,0.278881294144452,0.00178781585850184,0.00103219596716752,2005
"post",219477,0.294794433811802,0.00147573098584014,0.000852013681926279,2005
"post",219478,0.346086794258373,0.0113638274104316,0.00656090881443712,2005
"post",219506,0.26854154589372,0.0200950521326229,0.0116018837581494,2005
"post",219507,0.296104465148378,0.00726482718699879,0.00419434993202987,2005
"post",219509,0.282916977225673,0.0150337527196478,0.00867974117961893,2005
"post",219510,0.197078053830228,0.0104570592097676,0.0060373859496912,2005
"post",219511,0.203896251333208,0.0158135742102234,0.00912997132712261,2005
"post",219512,0.245025490934186,0.0105057857108511,0.0060655182082084,2005
"post",219513,0.274216221218395,0.00855512784807438,0.0049393053660374,2005
"post",220135,0.193612898550725,0.00285195493371118,0.00164657694869483,2005
"post",220136,0.215024242424242,0.003679604338159,0.00212442055514741,2005
"post",220137,0.25562696969697,0.0192574979565936,0.011118321629158,2005
"post",220138,0.275611700991609,0.0137071518766765,0.00791382782582224,2005
"post",220139,0.293986826849733,0.0265286768761099,0.0153163387356666,2005
"post",220140,0.277072780320366,0.00839160510474746,0.00484489546615899,2005
"post",220141,0.235521018306636,0.00881235664595291,0.0050878164817359,2005
"post",220142,0.249406666666667,0.0214871952179277,0.0124056379432006,2005
"post",220143,0.289303043478261,0.0235600755370185,0.0136024159534255,2005
"post",220144,0.324293807641634,0.011097557257849,0.00640717767016643,2005
"post",220145,0.35138779314888,0.0125744852866119,0.0072598824651464,2005
"post",220153,0.195489633173843,0.00231672557760334,0.00133756213586778,2005
"post",220154,0.240205897319055,0.00244212447650002,0.00140996122390186,2005
"post",220155,0.289500512645249,0.00559001839366039,0.00322739862435478,2005
"post",220156,0.283403118022329,0.00592206081409231,0.00341910340517353,2005
"post",220157,0.303007392344497,0.00768470939189526,0.00443676903605477,2005
"post",220185,0.296935665976535,0.0110913195328905,0.0064035763179825,2005
"post",220186,0.309653933747412,0.00564822292402697,0.00326100302562999,2005
"post",220188,0.343100759144238,0.0070700720027765,0.00408190797399305,2005
"post",220189,0.287051345755693,0.0103916459282429,0.00599961957399432,2005
"post",220190,0.240136172281825,0.0220227212508984,0.0127148240424943,2005
"post",220191,0.256843083003952,0.0187122593889578,0.0108035279953609,2005
"post",220192,0.266867582658887,0.0159442012989425,0.00920538891195803,2005
"post",220813,0.188958768115942,0.00691498500331659,0.00399236845310706,2005
"post",220814,0.215007173913043,0.00497348426150436,0.00287144247718991,2005
"post",220815,0.244699919908467,0.00311117477587851,0.00179623759434943,2005
"post",220816,0.280409302059497,0.00936221860240954,0.00540527943031327,2005
"post",220817,0.288203726708074,0.00419287460312291,0.00242075728079135,2005
"post",220818,0.285920082815735,0.0162857235256251,0.00940256686146746,2005
"post",220819,0.265681469038208,0.0119137964976769,0.00687843361500415,2005
"post",220820,0.227231363636364,0.00943070642954872,0.00544482089574829,2005
"post",220821,0.249093807641634,0.0180942011438997,0.0104466919012017,2005
"post",220822,0.290422661396574,0.0139280955963405,0.00804138974184606,2005
"post",220823,0.307250956772696,0.0078767094451178,0.00454762031846723,2005
"post",220824,0.311679170587866,0.0101236980059002,0.00584491976890093,2005
"post",220834,0.24560293460925,0.00437838858500989,0.00252786382817225,2005
"post",220835,0.263682567783094,0.00554680714837793,0.00320245060025894,2005
"post",220836,0.278687288676236,0.0061132420819392,0.00352948196162895,2005
"post",220864,0.288413721061547,0.0153894784700678,0.00888511953738162,2005
"post",220865,0.308653181818182,0.00325362153594604,0.00187847926961961,2005
"post",220867,0.338639907773386,0.00679458043926767,0.00392285284564176,2005
"post",220868,0.314179894598155,0.0113487382956387,0.00655219710994964,2005
"post",220869,0.263110907208733,0.0056352470287929,0.00325351138902362,2005
"post",220870,0.25080900621118,0.0111035985932767,0.00641066563680183,2005
"post",220871,0.266831422924901,0.0146629617869869,0.00846566493483409,2005
"post",221490,0.14948433747412,0.00509524439524307,0.00294174072318052,2005
"post",221491,0.183080407177364,0.00595440721656623,0.00343777860934916,2005
"post",221492,0.205319637681159,0.00861911893776799,0.00497625063889775,2005
"post",221493,0.246248260869565,0.00436286021906677,0.00251889852191491,2005
"post",221494,0.249942353165522,0.00490338851208958,0.00283097267739624,2005
"post",221495,0.280264035087719,0.00725430445020914,0.00418827462711175,2005
"post",221496,0.277888198757764,0.00691193985313675,0.003990610334831,2005
"post",221497,0.263671221532091,0.00854184884161951,0.00493163872808612,2005
"post",221498,0.249933083003952,0.011221199183841,0.00647856236942101,2005
"post",221499,0.23669465085639,0.0153876574194961,0.00888406815334381,2005
"post",221500,0.26041231884058,0.0175730191325994,0.0101457873266807,2005
"post",221501,0.306910606060606,0.0126484738678061,0.00730259979241578,2005
"post",221502,0.321397775895602,0.0107883120634128,0.00622863487391307,2005
"post",221503,0.318197496706192,0.0095747392365361,0.00552797827563459,2005
"post",221510,0.225244862155388,0.00102932251495503,0.000594279631092232,2005
"post",221511,0.197091228070175,0.0074595469019347,0.00430677141186464,2005
"post",221514,0.232927129186603,0.00774729570581982,0.0044729032612467,2005
"post",221543,0.278824967061923,0.017345311029975,0.0100143199923339,2005
"post",221544,0.279698787878788,0.00723611410792573,0.00417777242809777,2005
"post",221545,0.319304090909091,0.00364016713016545,0.00210165147249625,2005
"post",221546,0.282986758893281,0.00902862007873699,0.00521267623286966,2005
"post",221547,0.258750375494071,0.00619014097453759,0.00357387955797101,2005
"post",221548,0.263757161678901,0.00482963922263607,0.00278839350527771,2005
"post",221549,0.27409145805885,0.00980014796080628,0.00565811806326967,2005
"post",221550,0.288946706192359,0.0142737489637053,0.00824095280654042,2005
"post",222169,0.15277784992785,0.00875662396241161,0.00505563920189067,2005
"post",222170,0.18227113997114,0.00410978166592853,0.00237278355113443,2005
"post",222171,0.217315173473869,0.0121957186078967,0.0070412014212301,2005
"post",222172,0.23104126984127,0.00892859851847726,0.00515492875812894,2005
"post",222173,0.247506132756133,0.00422345131497649,0.00243841075361096,2005
"post",222174,0.263684487734488,0.0140091826905001,0.00808820539748687,2005
"post",222175,0.267443115942029,0.0077375728413444,0.00446728976282453,2005
"post",222176,0.249791080368906,0.0113792839973396,0.0065698326790492,2005
"post",222177,0.23257209486166,0.00945310822230257,0.00545775457682506,2005
"post",222178,0.251014841897233,0.0121928701617995,0.00703955687010907,2005
"post",222179,0.266546245059289,0.0111494736935256,0.00643715163827965,2005
"post",222180,0.311782345191041,0.00361359282963133,0.00208630879292935,2005
"post",222181,0.318390062111801,0.00404100061481142,0.00233307279275682,2005
"post",222182,0.322141062801932,0.0107298912253334,0.00619490558732166,2005
"post",222188,0.281814517023785,0.012812673916289,0.00739740073460835,2005
"post",222189,0.267726544622426,0.00415906656291276,0.00240123819967525,2005
"post",222190,0.230139040288468,0.00507636605662352,0.00293084130929667,2005
"post",222193,0.225545388669302,0.00112257404600515,0.000648118427646363,2005
"post",222194,0.218596976284585,0.00440044405297354,0.00254059755853816,2005
"post",222198,0.330965047995483,0.0210846734858845,0.0121732419128508,2005
"post",222199,0.330124505928854,0.0150080102149469,0.00866487873760028,2005
"post",222222,0.265602691511387,0.0193472299473807,0.0111701284181938,2005
"post",222223,0.250839130434783,0.0131088239953337,0.00756838306246532,2005
"post",222224,0.264809617918314,0.0009746587038627,0.000562719465043141,2005
"post",222225,0.240971673254282,0.00721827447779605,0.00416747271284016,2005
"post",222226,0.221703162055336,0.0160222668167881,0.00925046005970063,2005
"post",222227,0.237469565217391,0.00867782520471294,0.00501014471792154,2005
"post",222228,0.279394202898551,0.00869691331434494,0.00502116524315589,2005
"post",222229,0.286241897233201,0.0120131653852639,0.00693580426900163,2005
"post",222230,0.283388735177865,0.00887727572344272,0.00512529752860018,2005
"post",222849,0.195934199134199,0.00420701627802096,0.00242892198060054,2005
"post",222850,0.220489378254596,0.0053849323467409,0.00310899213995878,2005
"post",222851,0.238090309931614,0.00732262558130144,0.00422771985053923,2005
"post",222852,0.239730447330448,0.00842766024656676,0.00486571191199403,2005
"post",222853,0.241342207792208,0.0138281042120323,0.00798365968919907,2005
"post",222854,0.245161482213439,0.00435717812981059,0.0025156179661533,2005
"post",222855,0.23870615942029,0.0164507649719763,0.00949785358494576,2005
"post",222856,0.224289710144928,0.0113519741738321,0.00655406534509565,2005
"post",222857,0.237430316205534,0.0167852920720558,0.00969099289622793,2005
"post",222858,0.275145191040843,0.0105770821910837,0.00610668125026299,2005
"post",222859,0.306425494071146,0.0120376530277697,0.00694994221599414,2005
"post",222860,0.326105452035887,0.00871541145629616,0.00503184515039093,2005
"post",222867,0.283203751473546,0.0159232813484717,0.0091933107729223,2005
"post",222868,0.291084699396713,0.00705343923267004,0.00407230503969471,2005
"post",222869,0.249772019970876,0.00165838201302816,0.000957467301641041,2005
"post",222870,0.219147767970652,0.009066804596311,0.00523472207436989,2005
"post",222872,0.234941007905138,0.00242373402923225,0.00139934349422129,2005
"post",222873,0.255706719367589,0.00997018564786364,0.00575628936766461,2005
"post",222876,0.317375820314951,0.0142079108137489,0.00820294113294014,2005
"post",222877,0.300018680594767,0.0102604385994726,0.00592386698740913,2005
"post",222878,0.283213043478261,0.0145767538793672,0.00841589277616359,2005
"post",222908,0.282861528326746,0.0139571613238977,0.00805817084747538,2005
"post",222909,0.268462845849803,0.0112374501093411,0.00648794484563306,2005
"post",223528,0.202648484848485,0.00573078956478191,0.00330867289789594,2005
"post",223529,0.215321212121212,0.00100925810790621,0.000582695440281465,2005
"post",223530,0.232206060606061,0.00389992671401079,0.00225162373815394,2005
"post",223531,0.246157509881423,0.00543527288122794,0.00313805626109603,2005
"post",223532,0.246088208168643,0.00445449769700094,0.00257180544446806,2005
"post",223533,0.248974207917686,0.00853925847346788,0.00493014317833647,2005
"post",223534,0.246141737248259,0.00866183044968093,0.00500091014179818,2005
"post",223535,0.242167786561265,0.0130794930671844,0.00755144884320277,2005
"post",223536,0.24420092226614,0.00952831323982206,0.00550117421393434,2005
"post",223537,0.254302371541502,0.0119853848400822,0.00691976516376274,2005
"post",223538,0.27348023715415,0.016315284912326,0.00941963413603685,2005
"post",223539,0.315430089717046,0.0121105677599741,0.00699203955626023,2005
"post",223545,0.323862246690507,0.0101741229462395,0.0058740326217797,2005
"post",223546,0.291395994102516,0.0174922402778269,0.010099149633133,2005
"post",223547,0.300843504611331,0.0188054727256677,0.0108573447404024,2005
"post",223548,0.251022417654809,0.00434459067439588,0.0025083505953812,2005
"post",223549,0.232131635610766,0.00511875700175939,0.00295531573288207,2005
"post",223551,0.256429018445323,0.006445942478168,0.00372156662495114,2005
"post",223552,0.28113082345191,0.00858979300864995,0.00495931930582722,2005
"post",223556,0.297083521550913,0.0183205807831112,0.0105773922468395,2005
"post",224208,0.235733333333333,0.00495326157955362,0.00285976690632191,2005
"post",224209,0.24264696969697,0.00352391573305373,0.00203453369708013,2005
"post",224210,0.25206673254282,0.00152855148755313,0.000882509612809002,2005
"post",224211,0.246349670619236,0.00319106031565108,0.00184235953224149,2005
"post",224212,0.233944867933999,0.00653301929488062,0.00377184044852035,2005
"post",224213,0.22517683668988,0.00897805931205282,0.00518348496061412,2005
"post",224214,0.229244334650856,0.0157919406573049,0.00911748118952158,2005
"post",224215,0.249441040843215,0.0107340208733409,0.00619728984071046,2005
"post",224216,0.268443214756258,0.011009553813377,0.00635636885781089,2005
"post",224217,0.268078326745718,0.0145986045579591,0.0084285082713306,2005
"post",224223,0.290774292615597,0.00660547448468672,0.00381367247185908,2005
"post",224224,0.286099463579898,0.0101275049261808,0.00584711769534975,2005
"post",224225,0.284532059727712,0.0163429149798834,0.00943558636297888,2005
"post",224226,0.295763221343874,0.0202277579431793,0.0116785014935972,2005
"post",224227,0.261096916996048,0.0168511608910604,0.00972902227661139,2005
"post",224228,0.230917512077295,0.00801688298356548,0.00462854954862326,2005
"post",224229,0.236094975845411,0.00466380330134483,0.0026926480914789,2005
"post",224230,0.276296185770751,0.0120672242604727,0.00696701517515549,2005
"post",224231,0.311002575757576,0.0170061164636816,0.00981848591817671,2005
"post",224888,0.237739657444005,0.00412421436370064,0.00238111627307829,2005
"post",224889,0.251892753623188,0.00825151911697924,0.00476401678341131,2005
"post",224890,0.257420289855073,0.00755930595294519,0.00436436732681965,2005
"post",224891,0.240736297760211,0.00481979408613935,0.00278270941307112,2005
"post",224892,0.240478656126482,0.0119176770562963,0.00688067405656771,2005
"post",224893,0.245703227931489,0.0119571530332371,0.00690346552248096,2005
"post",224894,0.264439855072464,0.0102188288381273,0.00589984358049551,2005
"post",224895,0.294286956521739,0.00928254352894326,0.00535927900519981,2005
"post",224896,0.296478260869565,0.0156478659530522,0.00903429962023784,2005
"post",224901,0.311010013175231,0.00244425529903055,0.00141119145486346,2005
"post",224902,0.275571541501976,0.0055303741603965,0.00319296301022427,2005
"post",224903,0.263966666666667,0.00651091468857632,0.00375907834812023,2005
"post",224904,0.279285507246377,0.0181362900217492,0.010470991926158,2005
"post",224905,0.287472463768116,0.0118321119030243,0.00683127299229286,2005
"post",224906,0.257254727398206,0.0160920308635684,0.00929073835088901,2005
"post",224907,0.224356866804693,0.0160898403882773,0.00928947367939003,2005
"post",224908,0.221341062801933,0.00948978616449681,0.00547893059662422,2005
"post",225567,0.228563043478261,0.00758278725607484,0.00437792426350247,2005
"post",225568,0.240852173913044,0.0107719056276344,0.00621916261379996,2005
"post",225569,0.260755072463768,0.00950940369655965,0.00549025678404154,2005
"post",225570,0.277798748353096,0.00619660567308927,0.00357761195342005,2005
"post",225571,0.26737187088274,0.0108353578952822,0.00625579679760709,2005
"post",225572,0.265878590250329,0.0147800286163568,0.00853325350028398,2005
"post",225573,0.294333860342556,0.0125010092381609,0.00721746104879422,2005
"post",225574,0.305391304347826,0.0132801577472583,0.00766730265026025,2005
"post",225575,0.304588405797102,0.0106911181034163,0.00617251991494549,2005
"post",225584,0.292569082125604,0.00418832363725945,0.00241812977942502,2005
"post",225585,0.262141200828158,0.00397240405245903,0.00229346854901718,2005
"post",225586,0.24751939268461,0.0059919345488261,0.00345944502473137,2005
"post",225587,0.238812353347136,0.0139191705772072,0.0080362368796469,2005
"post",226247,0.238585507246377,0.00917000260087558,0.00529430347008508,2005
"post",226248,0.260333333333333,0.00690555970819395,0.00398692675643081,2005
"post",226249,0.281510144927537,0.00999599289595864,0.00577118918929931,2005
"post",226252,0.272792687747036,0.0131731904627692,0.00760554505976599,2005
"post",226253,0.302971146245059,0.0154204258433626,0.00890298701168404,2005
"post",226264,0.28395873015873,0.0138229530562215,0.00798068566800507,2005
"post",226265,0.28422381266077,0.013087933166075,0.00755632173656921,2005
"post",226266,0.248581473116256,0.0155022335627362,0.00895021872048617,2005
"post",226926,0.240476811594203,0.00778366805193949,0.00449390284506995,2005
"pre",144160,0.297557903828198,0.0188794563556649,0.0109000592090969,2005
"pre",144161,0.308291125116713,0.0157996498432785,0.00912193209011866,2005
"pre",144836,0.276826382876383,0.00800369762738398,0.00462093697968251,2005
"pre",144837,0.293655109922757,0.0197405132541922,0.0113971906412493,2005
"pre",144838,0.290730527968763,0.014689027312862,0.00848071387321464,2005
"pre",144839,0.297029235209235,0.0242787376296403,0.0140173357060571,2005
"pre",144840,0.302214617604618,0.0180522189171877,0.0104224534513084,2005
"pre",144841,0.303795350140056,0.0103271526409906,0.00596238435723825,2005
"pre",144842,0.299997240896359,0.0156505147223105,0.00903582888788215,2005
"pre",144843,0.279705555555555,0.0156200933036525,0.00901826507363084,2005
"pre",145515,0.269224579124579,0.00910325001771023,0.00525576384822547,2005
"pre",145516,0.301165469824293,0.015865342741313,0.00915985990248273,2005
"pre",145517,0.292314816229522,0.0156897030423342,0.00905845427499696,2005
"pre",145518,0.283768124098124,0.0135708928193191,0.00783515862237745,2005
"pre",145519,0.269316421356422,0.0207431197454734,0.0119760457688817,2005
"pre",145520,0.271927455648926,0.0147151906908548,0.00849581930654171,2005
"pre",145521,0.284029803921569,0.0206455226622553,0.0119196980666136,2005
"pre",145522,0.283931481481481,0.0164465913046223,0.00949544391697543,2005
"pre",145523,0.280357407407407,0.0134376397748789,0.00775822494129955,2005
"pre",146192,0.239119146825397,0.00866179563048356,0.00500089003892521,2005
"pre",146193,0.26963265993266,0.0100770212155805,0.00581797091144497,2005
"pre",146194,0.283564141414141,0.00642800996109924,0.00371121328139424,2005
"pre",146195,0.319466946778711,0.0109410589498309,0.00631682332990446,2005
"pre",146196,0.291139962651727,0.0128967166071014,0.00744592280477232,2005
"pre",146197,0.247339448190344,0.0165691858244767,0.00956622389601458,2005
"pre",146198,0.258594059521042,0.00911278902516621,0.00526127119674798,2005
"pre",146199,0.268820873015873,0.0111083792154576,0.00641342573030492,2005
"pre",146200,0.290310582010582,0.0207720929739602,0.0119927734701479,2005
"pre",146201,0.270333626177744,0.0148299936957204,0.00856210085230463,2005
"pre",146202,0.277109001782531,0.0117267121502842,0.00677042041667586,2005
"pre",146203,0.281179242424242,0.0103945580995732,0.00600130091689578,2005
"pre",146870,0.237200694444445,0.00259251687304201,0.00149679031452945,2005
"pre",146871,0.274607837301587,0.00800804876259963,0.00462344910877055,2005
"pre",146872,0.319938215488215,0.00791197098401406,0.00456797857744102,2005
"pre",146873,0.331921380471381,0.0137755900423736,0.00795334061921034,2005
"pre",146874,0.320988048552754,0.0139464344387118,0.0080519776774257,2005
"pre",146875,0.286258076563959,0.0109140711649749,0.00630124192505302,2005
"pre",146876,0.253879962024335,0.00654780199420138,0.00378037524395254,2005
"pre",146877,0.256391904983337,0.0073937544813197,0.00426878614011193,2005
"pre",146878,0.251777037037037,0.0123667545835616,0.00713994908782131,2005
"pre",146879,0.257207142857143,0.0201580972122856,0.0116382828518638,2005
"pre",146880,0.262328813343519,0.00988681940952361,0.00570815784751768,2005
"pre",146881,0.281665584415584,0.0151223360233741,0.008730884773871,2005
"pre",146882,0.245603409090909,0.0125889812788181,0.0072682517301488,2005
"pre",147548,0.234220694444444,0.00225508069628535,0.00130197144704468,2005
"pre",147549,0.253241932957394,0.00626404007419146,0.00361654522304904,2005
"pre",147550,0.291533620509608,0.017227918280269,0.00994654325669021,2005
"pre",147551,0.316766558776621,0.0205479972948639,0.0118633917694974,2005
"pre",147552,0.330137081339713,0.0116811368287999,0.0067441074925485,2005
"pre",147553,0.321229074074074,0.00674807988998711,0.00389600574099716,2005
"pre",147554,0.292916666666667,0.0161436003832272,0.00932051202694597,2005
"pre",147555,0.276766375661376,0.00554369012969289,0.00320065098868206,2005
"pre",147556,0.278961137566138,0.00375019282307092,0.002165174835913,2005
"pre",147557,0.269408589655958,0.00302956990353913,0.00174912299933711,2005
"pre",147558,0.254883014354067,0.00616351973991733,0.00355850978099685,2005
"pre",147559,0.257146613190731,0.00264255480714372,0.00152567972925277,2005
"pre",147560,0.26744114973262,0.00468440377476321,0.00270454178035244,2005
"pre",147561,0.206892245989305,0.0106755452289587,0.00616352891168532,2005
"pre",148227,0.224830595238095,0.004085495378959,0.00235876185681495,2005
"pre",148228,0.250877245196324,0.00754147488516162,0.00435407255503486,2005
"pre",148229,0.292478560985798,0.0173197175601296,0.00999954359562912,2005
"pre",148230,0.300280157613284,0.0134425145731022,0.00776103940736601,2005
"pre",148231,0.294485655314757,0.0142532413771676,0.0082291127459324,2005
"pre",148232,0.298999206349206,0.01007508723744,0.00581685432864494,2005
"pre",148233,0.266166164021164,0.00919248741266643,0.00530728508222521,2005
"pre",148234,0.278534047619048,0.00803958099913914,0.00464165425402478,2005
"pre",148235,0.294250661375661,0.0070999283653945,0.00409914555298758,2005
"pre",148236,0.256597778537252,0.0144711206659426,0.00835490541195751,2005
"pre",148237,0.228406652996126,0.00958652770880093,0.00553478435327002,2005
"pre",148238,0.238306096256684,0.00320422210536721,0.00184995849507711,2005
"pre",148239,0.233404803921569,0.0096208938589277,0.00555462565929673,2005
"pre",148907,0.254936164021164,0.0174596895966355,0.0100803564885848,2005
"pre",148908,0.29936082010582,0.0210510472261904,0.0121538277827646,2005
"pre",148909,0.305521599751012,0.00987420421245092,0.00570087446009188,2005
