"iv_malla_modi_id","year","ndvi","seasonF","season","long","lat","pop"
168566,2003,6.5385,"annual",0,-3.3534228,37.117245,2
168566,2004,8.0735,"annual",0,-3.3534228,37.117245,2
168566,2005,6.582,"annual",0,-3.3534228,37.117245,2
168566,2006,6.6081,"annual",0,-3.3534228,37.117245,2
168566,2007,7.7594,"annual",0,-3.3534228,37.117245,2
168566,2008,7.338,"annual",0,-3.3534228,37.117245,2
168566,2009,6.9082,"annual",0,-3.3534228,37.117245,2
168566,2010,6.0354,"annual",0,-3.3534228,37.117245,2
168566,2011,7.4128,"annual",0,-3.3534228,37.117245,2
168566,2012,7.2635,"annual",0,-3.3534228,37.117245,2
168566,2013,7.2304,"annual",0,-3.3534228,37.117245,2
168566,2014,7.8541,"annual",0,-3.3534228,37.117245,2
168566,2015,9.0304,"annual",0,-3.3534228,37.117245,2
168566,2016,8.8159,"annual",0,-3.3534228,37.117245,2
168567,2000,7.0218,"annual",0,-3.3508101,37.117245,2
168567,2001,8.6591,"annual",0,-3.3508101,37.117245,2
168567,2002,8.5816,"annual",0,-3.3508101,37.117245,2
168567,2003,7.5714,"annual",0,-3.3508101,37.117245,2
168567,2004,9.3872,"annual",0,-3.3508101,37.117245,2
168567,2005,7.1745,"annual",0,-3.3508101,37.117245,2
168567,2006,7.5941,"annual",0,-3.3508101,37.117245,2
168567,2007,8.8953,"annual",0,-3.3508101,37.117245,2
168567,2008,8.6098,"annual",0,-3.3508101,37.117245,2
168567,2009,8.0568,"annual",0,-3.3508101,37.117245,2
168567,2010,7.1578,"annual",0,-3.3508101,37.117245,2
168567,2011,8.6729,"annual",0,-3.3508101,37.117245,2
168567,2012,8.7711,"annual",0,-3.3508101,37.117245,2
168567,2013,8.4917,"annual",0,-3.3508101,37.117245,2
168567,2014,9.0224,"annual",0,-3.3508101,37.117245,2
168567,2015,10.0912,"annual",0,-3.3508101,37.117245,2
168567,2016,9.8441,"annual",0,-3.3508101,37.117245,2
168568,2000,8.0953,"annual",0,-3.3481975,37.117245,2
168568,2001,8.731,"annual",0,-3.3481975,37.117245,2
168568,2002,7.7256,"annual",0,-3.3481975,37.117245,2
168568,2003,7.5132,"annual",0,-3.3481975,37.117245,2
168568,2004,10.3512,"annual",0,-3.3481975,37.117245,2
168568,2005,7.3559,"annual",0,-3.3481975,37.117245,2
168568,2006,8.1566,"annual",0,-3.3481975,37.117245,2
168568,2007,9.5087,"annual",0,-3.3481975,37.117245,2
168568,2008,8.5844,"annual",0,-3.3481975,37.117245,2
168568,2009,8.8476,"annual",0,-3.3481975,37.117245,2
168568,2010,7.6814,"annual",0,-3.3481975,37.117245,2
168568,2011,9.1209,"annual",0,-3.3481975,37.117245,2
168568,2012,8.5476,"annual",0,-3.3481975,37.117245,2
168568,2013,9.237,"annual",0,-3.3481975,37.117245,2
168568,2014,8.2577,"annual",0,-3.3481975,37.117245,2
168568,2015,9.8043,"annual",0,-3.3481975,37.117245,2
168568,2016,9.0985,"annual",0,-3.3481975,37.117245,2
168569,2000,7.6003,"annual",0,-3.3455848,37.117245,2
168569,2001,8.2193,"annual",0,-3.3455848,37.117245,2
168569,2002,7.4893,"annual",0,-3.3455848,37.117245,2
168569,2003,7.1874,"annual",0,-3.3455848,37.117245,2
168569,2004,9.9223,"annual",0,-3.3455848,37.117245,2
168569,2005,6.9749,"annual",0,-3.3455848,37.117245,2
168569,2006,7.8764,"annual",0,-3.3455848,37.117245,2
168569,2007,8.8794,"annual",0,-3.3455848,37.117245,2
168569,2008,8.3715,"annual",0,-3.3455848,37.117245,2
168569,2009,8.4322,"annual",0,-3.3455848,37.117245,2
168569,2010,7.3672,"annual",0,-3.3455848,37.117245,2
168569,2011,8.487,"annual",0,-3.3455848,37.117245,2
168569,2012,8.2239,"annual",0,-3.3455848,37.117245,2
168569,2013,8.643,"annual",0,-3.3455848,37.117245,2
168569,2014,7.6209,"annual",0,-3.3455848,37.117245,2
168569,2015,9.4773,"annual",0,-3.3455848,37.117245,2
168569,2016,8.4705,"annual",0,-3.3455848,37.117245,2
169245,2000,5.4749,"annual",0,-3.3533305,37.1151616,2
169245,2001,6.3498,"annual",0,-3.3533305,37.1151616,2
169245,2002,5.6603,"annual",0,-3.3533305,37.1151616,2
169245,2003,5.3103,"annual",0,-3.3533305,37.1151616,2
169245,2004,7.0311,"annual",0,-3.3533305,37.1151616,2
169245,2005,5.8498,"annual",0,-3.3533305,37.1151616,2
169245,2006,5.7498,"annual",0,-3.3533305,37.1151616,2
169245,2007,6.7455,"annual",0,-3.3533305,37.1151616,2
169245,2008,5.0042,"annual",0,-3.3533305,37.1151616,2
169245,2009,5.7567,"annual",0,-3.3533305,37.1151616,2
169245,2010,5.4231,"annual",0,-3.3533305,37.1151616,2
169245,2011,6.493,"annual",0,-3.3533305,37.1151616,2
169245,2012,6.4157,"annual",0,-3.3533305,37.1151616,2
169245,2013,6.586,"annual",0,-3.3533305,37.1151616,2
169245,2014,7.6249,"annual",0,-3.3533305,37.1151616,2
169245,2015,7.4654,"annual",0,-3.3533305,37.1151616,2
169245,2016,7.1489,"annual",0,-3.3533305,37.1151616,2
169246,2000,6.6306,"annual",0,-3.3507179,37.1151616,2
169246,2001,7.8523,"annual",0,-3.3507179,37.1151616,2
169246,2002,8.3913,"annual",0,-3.3507179,37.1151616,2
169246,2003,7.0769,"annual",0,-3.3507179,37.1151616,2
169246,2004,8.9542,"annual",0,-3.3507179,37.1151616,2
169246,2005,7.4871,"annual",0,-3.3507179,37.1151616,2
169246,2006,7.2691,"annual",0,-3.3507179,37.1151616,2
169246,2007,8.257,"annual",0,-3.3507179,37.1151616,2
169246,2008,6.8515,"annual",0,-3.3507179,37.1151616,2
169246,2009,7.1055,"annual",0,-3.3507179,37.1151616,2
169246,2010,7.3064,"annual",0,-3.3507179,37.1151616,2
169246,2011,8.2729,"annual",0,-3.3507179,37.1151616,2
169246,2012,8.0548,"annual",0,-3.3507179,37.1151616,2
169246,2013,8.7897,"annual",0,-3.3507179,37.1151616,2
169246,2014,9.4048,"annual",0,-3.3507179,37.1151616,2
169246,2015,9.5322,"annual",0,-3.3507179,37.1151616,2
169246,2016,8.7089,"annual",0,-3.3507179,37.1151616,2
169247,2000,7.2346,"annual",0,-3.3481054,37.1151616,2
169247,2001,7.7921,"annual",0,-3.3481054,37.1151616,2
169247,2002,7.818,"annual",0,-3.3481054,37.1151616,2
169247,2003,7.0071,"annual",0,-3.3481054,37.1151616,2
169247,2004,8.4627,"annual",0,-3.3481054,37.1151616,2
169247,2005,6.691,"annual",0,-3.3481054,37.1151616,2
169247,2006,7.9147,"annual",0,-3.3481054,37.1151616,2
169247,2007,9.2815,"annual",0,-3.3481054,37.1151616,2
169247,2008,7.182,"annual",0,-3.3481054,37.1151616,2
169247,2009,7.5051,"annual",0,-3.3481054,37.1151616,2
169247,2010,7.3065,"annual",0,-3.3481054,37.1151616,2
169247,2011,7.3256,"annual",0,-3.3481054,37.1151616,2
169247,2012,7.3962,"annual",0,-3.3481054,37.1151616,2
169247,2013,8.2991,"annual",0,-3.3481054,37.1151616,2
169247,2014,8.3738,"annual",0,-3.3481054,37.1151616,2
169247,2015,9.0975,"annual",0,-3.3481054,37.1151616,2
169247,2016,8.4991,"annual",0,-3.3481054,37.1151616,2
169248,2000,7.0066,"annual",0,-3.3454928,37.1151616,2
169248,2001,6.9247,"annual",0,-3.3454928,37.1151616,2
169248,2002,7.2824,"annual",0,-3.3454928,37.1151616,2
169248,2003,6.3959,"annual",0,-3.3454928,37.1151616,2
169248,2004,7.9919,"annual",0,-3.3454928,37.1151616,2
169248,2005,6.5713,"annual",0,-3.3454928,37.1151616,2
169248,2006,7.3183,"annual",0,-3.3454928,37.1151616,2
169248,2007,8.7786,"annual",0,-3.3454928,37.1151616,2
169248,2008,6.6159,"annual",0,-3.3454928,37.1151616,2
169248,2009,6.8436,"annual",0,-3.3454928,37.1151616,2
169248,2010,6.8115,"annual",0,-3.3454928,37.1151616,2
169248,2011,7.0354,"annual",0,-3.3454928,37.1151616,2
169248,2012,6.8356,"annual",0,-3.3454928,37.1151616,2
169248,2013,7.8331,"annual",0,-3.3454928,37.1151616,2
169248,2014,7.538,"annual",0,-3.3454928,37.1151616,2
169248,2015,8.2578,"annual",0,-3.3454928,37.1151616,2
169248,2016,7.7234,"annual",0,-3.3454928,37.1151616,2
169249,2000,6.8618,"annual",0,-3.3428802,37.1151616,2
169249,2001,8.2601,"annual",0,-3.3428802,37.1151616,2
169249,2002,6.6407,"annual",0,-3.3428802,37.1151616,2
169249,2003,6.5087,"annual",0,-3.3428802,37.1151616,2
169249,2004,9.0891,"annual",0,-3.3428802,37.1151616,2
169249,2005,6.8373,"annual",0,-3.3428802,37.1151616,2
169249,2006,6.7377,"annual",0,-3.3428802,37.1151616,2
169249,2007,7.1348,"annual",0,-3.3428802,37.1151616,2
169249,2008,7.1587,"annual",0,-3.3428802,37.1151616,2
169249,2009,6.683,"annual",0,-3.3428802,37.1151616,2
169249,2010,6.6524,"annual",0,-3.3428802,37.1151616,2
169249,2011,7.2751,"annual",0,-3.3428802,37.1151616,2
169249,2012,7.0826,"annual",0,-3.3428802,37.1151616,2
169249,2013,7.1706,"annual",0,-3.3428802,37.1151616,2
169249,2014,7.7527,"annual",0,-3.3428802,37.1151616,2
169249,2015,9.3877,"annual",0,-3.3428802,37.1151616,2
169249,2016,8.1229,"annual",0,-3.3428802,37.1151616,2
169924,2000,4.3567,"annual",0,-3.3532382,37.1130783,2
169924,2001,5.081,"annual",0,-3.3532382,37.1130783,2
169924,2002,5.4572,"annual",0,-3.3532382,37.1130783,2
169924,2003,4.6774,"annual",0,-3.3532382,37.1130783,2
169924,2004,6.07,"annual",0,-3.3532382,37.1130783,2
169924,2005,4.6984,"annual",0,-3.3532382,37.1130783,2
169924,2006,4.6847,"annual",0,-3.3532382,37.1130783,2
169924,2007,5.7768,"annual",0,-3.3532382,37.1130783,2
169924,2008,4.5244,"annual",0,-3.3532382,37.1130783,2
169924,2009,4.4694,"annual",0,-3.3532382,37.1130783,2
169924,2010,4.8088,"annual",0,-3.3532382,37.1130783,2
169924,2011,5.7325,"annual",0,-3.3532382,37.1130783,2
169924,2012,5.4567,"annual",0,-3.3532382,37.1130783,2
169924,2013,5.4629,"annual",0,-3.3532382,37.1130783,2
169924,2014,6.146,"annual",0,-3.3532382,37.1130783,2
169924,2015,6.4183,"annual",0,-3.3532382,37.1130783,2
169924,2016,5.984,"annual",0,-3.3532382,37.1130783,2
169925,2000,5.7953,"annual",0,-3.3506257,37.1130783,2
169925,2001,6.4686,"annual",0,-3.3506257,37.1130783,2
169925,2002,6.5705,"annual",0,-3.3506257,37.1130783,2
169925,2003,5.8415,"annual",0,-3.3506257,37.1130783,2
169925,2004,7.5022,"annual",0,-3.3506257,37.1130783,2
169925,2005,6.2135,"annual",0,-3.3506257,37.1130783,2
169925,2006,5.9679,"annual",0,-3.3506257,37.1130783,2
169925,2007,7.0658,"annual",0,-3.3506257,37.1130783,2
169925,2008,5.8933,"annual",0,-3.3506257,37.1130783,2
169925,2009,5.7353,"annual",0,-3.3506257,37.1130783,2
169925,2010,6.0982,"annual",0,-3.3506257,37.1130783,2
169925,2011,6.8955,"annual",0,-3.3506257,37.1130783,2
169925,2012,6.5344,"annual",0,-3.3506257,37.1130783,2
169925,2013,7.34,"annual",0,-3.3506257,37.1130783,2
169925,2014,8.2082,"annual",0,-3.3506257,37.1130783,2
169925,2015,8.0771,"annual",0,-3.3506257,37.1130783,2
169925,2016,7.695,"annual",0,-3.3506257,37.1130783,2
169926,2000,6.08,"annual",0,-3.3480132,37.1130783,2
169926,2001,6.5329,"annual",0,-3.3480132,37.1130783,2
169926,2002,6.8084,"annual",0,-3.3480132,37.1130783,2
169926,2003,5.906,"annual",0,-3.3480132,37.1130783,2
169926,2004,7.074,"annual",0,-3.3480132,37.1130783,2
169926,2005,5.8563,"annual",0,-3.3480132,37.1130783,2
169926,2006,6.3068,"annual",0,-3.3480132,37.1130783,2
169926,2007,8.2388,"annual",0,-3.3480132,37.1130783,2
169926,2008,6.5034,"annual",0,-3.3480132,37.1130783,2
169926,2009,6.3628,"annual",0,-3.3480132,37.1130783,2
169926,2010,6.4126,"annual",0,-3.3480132,37.1130783,2
169926,2011,6.4704,"annual",0,-3.3480132,37.1130783,2
169926,2012,6.7284,"annual",0,-3.3480132,37.1130783,2
169926,2013,7.1724,"annual",0,-3.3480132,37.1130783,2
169926,2014,6.8421,"annual",0,-3.3480132,37.1130783,2
169926,2015,7.7966,"annual",0,-3.3480132,37.1130783,2
169926,2016,7.3595,"annual",0,-3.3480132,37.1130783,2
169927,2000,5.9242,"annual",0,-3.3454007,37.1130783,2
169927,2001,5.7225,"annual",0,-3.3454007,37.1130783,2
169927,2002,6.3191,"annual",0,-3.3454007,37.1130783,2
169927,2003,5.4045,"annual",0,-3.3454007,37.1130783,2
169927,2004,6.6393,"annual",0,-3.3454007,37.1130783,2
169927,2005,5.502,"annual",0,-3.3454007,37.1130783,2
169927,2006,6.1588,"annual",0,-3.3454007,37.1130783,2
169927,2007,7.8744,"annual",0,-3.3454007,37.1130783,2
169927,2008,5.5782,"annual",0,-3.3454007,37.1130783,2
169927,2009,5.8936,"annual",0,-3.3454007,37.1130783,2
169927,2010,5.8757,"annual",0,-3.3454007,37.1130783,2
169927,2011,6.2379,"annual",0,-3.3454007,37.1130783,2
169927,2012,6.2614,"annual",0,-3.3454007,37.1130783,2
169927,2013,6.6022,"annual",0,-3.3454007,37.1130783,2
169927,2014,6.4272,"annual",0,-3.3454007,37.1130783,2
169927,2015,7.0333,"annual",0,-3.3454007,37.1130783,2
169927,2016,6.9342,"annual",0,-3.3454007,37.1130783,2
169928,2000,6.1269,"annual",0,-3.3427882,37.1130783,2
169928,2001,7.8037,"annual",0,-3.3427882,37.1130783,2
169928,2002,6.2524,"annual",0,-3.3427882,37.1130783,2
169928,2003,6.1213,"annual",0,-3.3427882,37.1130783,2
169928,2004,8.9704,"annual",0,-3.3427882,37.1130783,2
169928,2005,6.586,"annual",0,-3.3427882,37.1130783,2
169928,2006,6.4022,"annual",0,-3.3427882,37.1130783,2
169928,2007,6.9971,"annual",0,-3.3427882,37.1130783,2
169928,2008,6.903,"annual",0,-3.3427882,37.1130783,2
169928,2009,6.5033,"annual",0,-3.3427882,37.1130783,2
169928,2010,6.5426,"annual",0,-3.3427882,37.1130783,2
169928,2011,7.2987,"annual",0,-3.3427882,37.1130783,2
169928,2012,6.8037,"annual",0,-3.3427882,37.1130783,2
169928,2013,7.2822,"annual",0,-3.3427882,37.1130783,2
169928,2014,7.2158,"annual",0,-3.3427882,37.1130783,2
169928,2015,9.3788,"annual",0,-3.3427882,37.1130783,2
169928,2016,7.9548,"annual",0,-3.3427882,37.1130783,2
170573,2000,8.2022,"annual",0,-3.4315189,37.110995,3
170573,2001,8.92,"annual",0,-3.4315189,37.110995,3
170573,2002,9.3565,"annual",0,-3.4315189,37.110995,3
170573,2003,7.6879,"annual",0,-3.4315189,37.110995,3
170573,2004,8.5829,"annual",0,-3.4315189,37.110995,3
170573,2005,9.7711,"annual",0,-3.4315189,37.110995,3
170573,2006,8.1476,"annual",0,-3.4315189,37.110995,3
170573,2007,8.6308,"annual",0,-3.4315189,37.110995,3
170573,2008,8.2398,"annual",0,-3.4315189,37.110995,3
170573,2009,7.56,"annual",0,-3.4315189,37.110995,3
170573,2010,7.1439,"annual",0,-3.4315189,37.110995,3
170573,2011,9.3854,"annual",0,-3.4315189,37.110995,3
170573,2012,7.8768,"annual",0,-3.4315189,37.110995,3
170573,2013,8.8154,"annual",0,-3.4315189,37.110995,3
170573,2014,7.9014,"annual",0,-3.4315189,37.110995,3
170573,2015,9.1736,"annual",0,-3.4315189,37.110995,3
170573,2016,8.0395,"annual",0,-3.4315189,37.110995,3
170603,2000,4.1984,"annual",0,-3.353146,37.110995,2
170603,2001,3.9945,"annual",0,-3.353146,37.110995,2
170603,2002,4.8122,"annual",0,-3.353146,37.110995,2
170603,2003,4.2979,"annual",0,-3.353146,37.110995,2
170603,2004,4.7822,"annual",0,-3.353146,37.110995,2
170603,2005,4.8636,"annual",0,-3.353146,37.110995,2
170603,2006,5.0381,"annual",0,-3.353146,37.110995,2
170603,2007,5.2541,"annual",0,-3.353146,37.110995,2
170603,2008,4.7005,"annual",0,-3.353146,37.110995,2
170603,2009,4.1774,"annual",0,-3.353146,37.110995,2
170603,2010,4.5676,"annual",0,-3.353146,37.110995,2
170603,2011,5.6419,"annual",0,-3.353146,37.110995,2
170603,2012,4.3865,"annual",0,-3.353146,37.110995,2
170603,2013,5.1818,"annual",0,-3.353146,37.110995,2
170603,2014,5.028,"annual",0,-3.353146,37.110995,2
170603,2015,5.772,"annual",0,-3.353146,37.110995,2
170603,2016,5.3254,"annual",0,-3.353146,37.110995,2
170604,2000,5.2809,"annual",0,-3.3505336,37.110995,2
170604,2001,4.6661,"annual",0,-3.3505336,37.110995,2
170604,2002,5.556,"annual",0,-3.3505336,37.110995,2
170604,2003,5.2762,"annual",0,-3.3505336,37.110995,2
170604,2004,5.6879,"annual",0,-3.3505336,37.110995,2
170604,2005,5.6583,"annual",0,-3.3505336,37.110995,2
170604,2006,5.8449,"annual",0,-3.3505336,37.110995,2
170604,2007,6.1299,"annual",0,-3.3505336,37.110995,2
170604,2008,5.5704,"annual",0,-3.3505336,37.110995,2
170604,2009,5.0464,"annual",0,-3.3505336,37.110995,2
170604,2010,5.3751,"annual",0,-3.3505336,37.110995,2
170604,2011,6.5077,"annual",0,-3.3505336,37.110995,2
170604,2012,5.7208,"annual",0,-3.3505336,37.110995,2
170604,2013,6.4564,"annual",0,-3.3505336,37.110995,2
170604,2014,6.0817,"annual",0,-3.3505336,37.110995,2
170604,2015,6.935,"annual",0,-3.3505336,37.110995,2
170604,2016,6.3576,"annual",0,-3.3505336,37.110995,2
170605,2000,5.2635,"annual",0,-3.3479211,37.110995,2
170605,2001,5.4681,"annual",0,-3.3479211,37.110995,2
170605,2002,5.8227,"annual",0,-3.3479211,37.110995,2
170605,2003,5.5855,"annual",0,-3.3479211,37.110995,2
170605,2004,6.6553,"annual",0,-3.3479211,37.110995,2
170605,2005,6.0725,"annual",0,-3.3479211,37.110995,2
170605,2006,5.9132,"annual",0,-3.3479211,37.110995,2
170605,2007,6.3641,"annual",0,-3.3479211,37.110995,2
170605,2008,6.4235,"annual",0,-3.3479211,37.110995,2
170605,2009,6.1243,"annual",0,-3.3479211,37.110995,2
170605,2010,6.1288,"annual",0,-3.3479211,37.110995,2
170605,2011,6.013,"annual",0,-3.3479211,37.110995,2
170605,2012,5.9058,"annual",0,-3.3479211,37.110995,2
170605,2013,5.747,"annual",0,-3.3479211,37.110995,2
170605,2014,6.5016,"annual",0,-3.3479211,37.110995,2
170605,2015,7.9096,"annual",0,-3.3479211,37.110995,2
170605,2016,6.9523,"annual",0,-3.3479211,37.110995,2
170606,2000,5.3711,"annual",0,-3.3453087,37.110995,2
170606,2001,5.6605,"annual",0,-3.3453087,37.110995,2
170606,2002,6.0635,"annual",0,-3.3453087,37.110995,2
170606,2003,5.6119,"annual",0,-3.3453087,37.110995,2
170606,2004,6.8308,"annual",0,-3.3453087,37.110995,2
170606,2005,5.8577,"annual",0,-3.3453087,37.110995,2
170606,2006,5.9633,"annual",0,-3.3453087,37.110995,2
170606,2007,6.3534,"annual",0,-3.3453087,37.110995,2
170606,2008,6.8515,"annual",0,-3.3453087,37.110995,2
170606,2009,6.0086,"annual",0,-3.3453087,37.110995,2
170606,2010,5.8928,"annual",0,-3.3453087,37.110995,2
170606,2011,5.9426,"annual",0,-3.3453087,37.110995,2
170606,2012,5.6671,"annual",0,-3.3453087,37.110995,2
170606,2013,5.7188,"annual",0,-3.3453087,37.110995,2
170606,2014,6.6191,"annual",0,-3.3453087,37.110995,2
170606,2015,7.7244,"annual",0,-3.3453087,37.110995,2
170606,2016,6.7942,"annual",0,-3.3453087,37.110995,2
170607,2000,4.8682,"annual",0,-3.3426963,37.110995,2
170607,2001,5.2466,"annual",0,-3.3426963,37.110995,2
170607,2002,5.8295,"annual",0,-3.3426963,37.110995,2
170607,2003,6.24,"annual",0,-3.3426963,37.110995,2
170607,2004,7.7848,"annual",0,-3.3426963,37.110995,2
170607,2005,5.8018,"annual",0,-3.3426963,37.110995,2
170607,2006,5.7427,"annual",0,-3.3426963,37.110995,2
170607,2007,6.5815,"annual",0,-3.3426963,37.110995,2
170607,2008,5.6478,"annual",0,-3.3426963,37.110995,2
170607,2009,6.7032,"annual",0,-3.3426963,37.110995,2
170607,2010,5.4541,"annual",0,-3.3426963,37.110995,2
170607,2011,6.0631,"annual",0,-3.3426963,37.110995,2
170607,2012,5.943,"annual",0,-3.3426963,37.110995,2
170607,2013,5.5646,"annual",0,-3.3426963,37.110995,2
170607,2014,6.6404,"annual",0,-3.3426963,37.110995,2
170607,2015,7.9411,"annual",0,-3.3426963,37.110995,2
170607,2016,7.6445,"annual",0,-3.3426963,37.110995,2
171251,2000,8.7969,"annual",0,-3.4340369,37.1089116,3
171251,2001,9.3888,"annual",0,-3.4340369,37.1089116,3
171251,2002,9.3069,"annual",0,-3.4340369,37.1089116,3
171251,2003,8.3826,"annual",0,-3.4340369,37.1089116,3
171251,2004,8.9144,"annual",0,-3.4340369,37.1089116,3
171251,2005,10.9049,"annual",0,-3.4340369,37.1089116,3
171251,2006,8.1198,"annual",0,-3.4340369,37.1089116,3
171251,2007,8.5009,"annual",0,-3.4340369,37.1089116,3
171251,2008,9.3039,"annual",0,-3.4340369,37.1089116,3
171251,2009,6.4874,"annual",0,-3.4340369,37.1089116,3
171251,2010,8.0838,"annual",0,-3.4340369,37.1089116,3
171251,2011,10.7924,"annual",0,-3.4340369,37.1089116,3
171251,2012,9.2943,"annual",0,-3.4340369,37.1089116,3
171251,2013,9.1258,"annual",0,-3.4340369,37.1089116,3
171251,2014,9.1242,"annual",0,-3.4340369,37.1089116,3
171251,2015,8.7328,"annual",0,-3.4340369,37.1089116,3
171251,2016,9.7898,"annual",0,-3.4340369,37.1089116,3
171252,2000,9.2854,"annual",0,-3.4314245,37.1089116,3
171252,2001,10.5251,"annual",0,-3.4314245,37.1089116,3
171252,2002,11.1957,"annual",0,-3.4314245,37.1089116,3
171252,2003,8.9626,"annual",0,-3.4314245,37.1089116,3
171252,2004,10.1193,"annual",0,-3.4314245,37.1089116,3
171252,2005,11.9068,"annual",0,-3.4314245,37.1089116,3
171252,2006,9.6089,"annual",0,-3.4314245,37.1089116,3
171252,2007,10.517,"annual",0,-3.4314245,37.1089116,3
171252,2008,9.3334,"annual",0,-3.4314245,37.1089116,3
171252,2009,8.4848,"annual",0,-3.4314245,37.1089116,3
171252,2010,8.4957,"annual",0,-3.4314245,37.1089116,3
171252,2011,10.9736,"annual",0,-3.4314245,37.1089116,3
171252,2012,9.217,"annual",0,-3.4314245,37.1089116,3
171252,2013,9.6209,"annual",0,-3.4314245,37.1089116,3
171252,2014,9.1809,"annual",0,-3.4314245,37.1089116,3
171252,2015,10.6205,"annual",0,-3.4314245,37.1089116,3
171252,2016,9.0757,"annual",0,-3.4314245,37.1089116,3
171253,2000,8.5461,"annual",0,-3.4288122,37.1089116,3
171253,2001,9.6139,"annual",0,-3.4288122,37.1089116,3
171253,2002,10.1593,"annual",0,-3.4288122,37.1089116,3
171253,2003,8.0852,"annual",0,-3.4288122,37.1089116,3
171253,2004,9.3681,"annual",0,-3.4288122,37.1089116,3
171253,2005,10.4012,"annual",0,-3.4288122,37.1089116,3
171253,2006,9.0306,"annual",0,-3.4288122,37.1089116,3
171253,2007,9.5313,"annual",0,-3.4288122,37.1089116,3
171253,2008,9.0286,"annual",0,-3.4288122,37.1089116,3
171253,2009,8.0401,"annual",0,-3.4288122,37.1089116,3
171253,2010,7.8211,"annual",0,-3.4288122,37.1089116,3
171253,2011,9.8534,"annual",0,-3.4288122,37.1089116,3
171253,2012,8.42,"annual",0,-3.4288122,37.1089116,3
171253,2013,9.0613,"annual",0,-3.4288122,37.1089116,3
171253,2014,8.3302,"annual",0,-3.4288122,37.1089116,3
171253,2015,9.5881,"annual",0,-3.4288122,37.1089116,3
171253,2016,8.4544,"annual",0,-3.4288122,37.1089116,3
171282,2000,4.5396,"annual",0,-3.3530538,37.1089116,2
171282,2001,4.3686,"annual",0,-3.3530538,37.1089116,2
171282,2002,5.4465,"annual",0,-3.3530538,37.1089116,2
171282,2003,4.8727,"annual",0,-3.3530538,37.1089116,2
171282,2004,5.7583,"annual",0,-3.3530538,37.1089116,2
171282,2005,5.5834,"annual",0,-3.3530538,37.1089116,2
171282,2006,5.7863,"annual",0,-3.3530538,37.1089116,2
171282,2007,5.6366,"annual",0,-3.3530538,37.1089116,2
171282,2008,5.324,"annual",0,-3.3530538,37.1089116,2
171282,2009,4.4852,"annual",0,-3.3530538,37.1089116,2
171282,2010,5.3939,"annual",0,-3.3530538,37.1089116,2
171282,2011,6.1207,"annual",0,-3.3530538,37.1089116,2
171282,2012,5.0204,"annual",0,-3.3530538,37.1089116,2
171282,2013,5.6451,"annual",0,-3.3530538,37.1089116,2
171282,2014,6.0116,"annual",0,-3.3530538,37.1089116,2
171282,2015,6.8194,"annual",0,-3.3530538,37.1089116,2
171282,2016,5.8885,"annual",0,-3.3530538,37.1089116,2
171283,2000,5.9411,"annual",0,-3.3504414,37.1089116,2
171283,2001,5.4034,"annual",0,-3.3504414,37.1089116,2
171283,2002,6.6298,"annual",0,-3.3504414,37.1089116,2
171283,2003,6.4227,"annual",0,-3.3504414,37.1089116,2
171283,2004,6.7284,"annual",0,-3.3504414,37.1089116,2
171283,2005,6.5339,"annual",0,-3.3504414,37.1089116,2
171283,2006,6.9854,"annual",0,-3.3504414,37.1089116,2
171283,2007,6.8588,"annual",0,-3.3504414,37.1089116,2
171283,2008,6.5894,"annual",0,-3.3504414,37.1089116,2
171283,2009,5.6584,"annual",0,-3.3504414,37.1089116,2
171283,2010,6.3975,"annual",0,-3.3504414,37.1089116,2
171283,2011,7.2124,"annual",0,-3.3504414,37.1089116,2
171283,2012,6.2344,"annual",0,-3.3504414,37.1089116,2
171283,2013,7.1308,"annual",0,-3.3504414,37.1089116,2
171283,2014,7.4016,"annual",0,-3.3504414,37.1089116,2
171283,2015,7.9846,"annual",0,-3.3504414,37.1089116,2
171283,2016,7.225,"annual",0,-3.3504414,37.1089116,2
171284,2000,6.277,"annual",0,-3.347829,37.1089116,2
171284,2001,5.7684,"annual",0,-3.347829,37.1089116,2
171284,2002,6.4718,"annual",0,-3.347829,37.1089116,2
171284,2003,6.3791,"annual",0,-3.347829,37.1089116,2
171284,2004,7.7492,"annual",0,-3.347829,37.1089116,2
171284,2005,6.862,"annual",0,-3.347829,37.1089116,2
171284,2006,6.9315,"annual",0,-3.347829,37.1089116,2
171284,2007,7.0849,"annual",0,-3.347829,37.1089116,2
171284,2008,7.3979,"annual",0,-3.347829,37.1089116,2
171284,2009,6.7177,"annual",0,-3.347829,37.1089116,2
171284,2010,6.6599,"annual",0,-3.347829,37.1089116,2
171284,2011,6.6599,"annual",0,-3.347829,37.1089116,2
171284,2012,6.6939,"annual",0,-3.347829,37.1089116,2
171284,2013,6.9412,"annual",0,-3.347829,37.1089116,2
171284,2014,7.6663,"annual",0,-3.347829,37.1089116,2
171284,2015,8.9617,"annual",0,-3.347829,37.1089116,2
171284,2016,7.6009,"annual",0,-3.347829,37.1089116,2
171285,2000,5.8772,"annual",0,-3.3452167,37.1089116,2
171285,2001,5.758,"annual",0,-3.3452167,37.1089116,2
171285,2002,6.5455,"annual",0,-3.3452167,37.1089116,2
171285,2003,6.0834,"annual",0,-3.3452167,37.1089116,2
171285,2004,7.4726,"annual",0,-3.3452167,37.1089116,2
