"iv_malla_modi_id","year","evi","n_composites","long","lat","pop"
145515,2013,0.274358823529412,17,-3.2650373,37.1880782,1
145515,2014,0.279729411764706,17,-3.2650373,37.1880782,1
145515,2015,0.269665,20,-3.2650373,37.1880782,1
145515,2016,0.261881818181818,22,-3.2650373,37.1880782,1
145516,2000,0.265755555555556,18,-3.2624222,37.1880782,1
145516,2001,0.287871428571429,21,-3.2624222,37.1880782,1
145516,2002,0.283263636363636,22,-3.2624222,37.1880782,1
145516,2003,0.306747058823529,17,-3.2624222,37.1880782,1
145516,2004,0.313485714285714,21,-3.2624222,37.1880782,1
145516,2005,0.268290476190476,21,-3.2624222,37.1880782,1
145516,2006,0.264547368421053,19,-3.2624222,37.1880782,1
145516,2007,0.275214285714286,21,-3.2624222,37.1880782,1
145516,2008,0.295111111111111,18,-3.2624222,37.1880782,1
145516,2009,0.310776470588235,17,-3.2624222,37.1880782,1
145516,2010,0.318064705882353,17,-3.2624222,37.1880782,1
145516,2011,0.339083333333333,18,-3.2624222,37.1880782,1
145516,2012,0.3097,18,-3.2624222,37.1880782,1
145516,2013,0.33933125,16,-3.2624222,37.1880782,1
145516,2014,0.301336842105263,19,-3.2624222,37.1880782,1
145516,2015,0.313468421052632,19,-3.2624222,37.1880782,1
145516,2016,0.31982,20,-3.2624222,37.1880782,1
145517,2000,0.259994444444444,18,-3.2598071,37.1880782,1
145517,2001,0.28732380952381,21,-3.2598071,37.1880782,1
145517,2002,0.274213636363636,22,-3.2598071,37.1880782,1
145517,2003,0.300711764705882,17,-3.2598071,37.1880782,1
145517,2004,0.302019047619048,21,-3.2598071,37.1880782,1
145517,2005,0.253985714285714,21,-3.2598071,37.1880782,1
145517,2006,0.258715789473684,19,-3.2598071,37.1880782,1
145517,2007,0.260319047619048,21,-3.2598071,37.1880782,1
145517,2008,0.280938888888889,18,-3.2598071,37.1880782,1
145517,2009,0.296817647058824,17,-3.2598071,37.1880782,1
145517,2010,0.319052941176471,17,-3.2598071,37.1880782,1
145517,2011,0.33635,18,-3.2598071,37.1880782,1
145517,2012,0.296655555555556,18,-3.2598071,37.1880782,1
145517,2013,0.31601875,16,-3.2598071,37.1880782,1
145517,2014,0.296921052631579,19,-3.2598071,37.1880782,1
145517,2015,0.299884210526316,19,-3.2598071,37.1880782,1
145517,2016,0.308835,20,-3.2598071,37.1880782,1
145518,2000,0.250478947368421,19,-3.257192,37.1880782,1
145518,2001,0.260347368421053,19,-3.257192,37.1880782,1
145518,2002,0.269509523809524,21,-3.257192,37.1880782,1
145518,2003,0.296526666666667,16,-3.257192,37.1880782,1
145518,2004,0.285268181818182,22,-3.257192,37.1880782,1
145518,2005,0.243071428571429,21,-3.257192,37.1880782,1
145518,2006,0.246947368421053,19,-3.257192,37.1880782,1
145518,2007,0.255847619047619,21,-3.257192,37.1880782,1
145518,2008,0.271252631578947,19,-3.257192,37.1880782,1
145518,2009,0.296047058823529,17,-3.257192,37.1880782,1
145518,2010,0.296847368421053,19,-3.257192,37.1880782,1
145518,2011,0.296421052631579,19,-3.257192,37.1880782,1
145518,2012,0.268144444444444,18,-3.257192,37.1880782,1
145518,2013,0.290083333333333,18,-3.257192,37.1880782,1
145518,2014,0.27999,20,-3.257192,37.1880782,1
145518,2015,0.276157894736842,19,-3.257192,37.1880782,1
145518,2016,0.286242857142857,21,-3.257192,37.1880782,1
145519,2000,0.241257894736842,19,-3.254577,37.1880782,1
145519,2001,0.2575,19,-3.254577,37.1880782,1
145519,2002,0.251857142857143,21,-3.254577,37.1880782,1
145519,2003,0.292246666666667,16,-3.254577,37.1880782,1
145519,2004,0.263845454545455,22,-3.254577,37.1880782,1
145519,2005,0.226447619047619,21,-3.254577,37.1880782,1
145519,2006,0.235536842105263,19,-3.254577,37.1880782,1
145519,2007,0.254861904761905,21,-3.254577,37.1880782,1
145519,2008,0.267326315789474,19,-3.254577,37.1880782,1
145519,2009,0.295158823529412,17,-3.254577,37.1880782,1
145519,2010,0.291157894736842,19,-3.254577,37.1880782,1
145519,2011,0.300710526315789,19,-3.254577,37.1880782,1
145519,2012,0.252944444444444,18,-3.254577,37.1880782,1
145519,2013,0.283872222222222,18,-3.254577,37.1880782,1
145519,2014,0.270185,20,-3.254577,37.1880782,1
145519,2015,0.265478947368421,19,-3.254577,37.1880782,1
145519,2016,0.268676190476191,21,-3.254577,37.1880782,1
145520,2000,0.251088888888889,18,-3.2519619,37.1880782,1
145520,2001,0.283405,20,-3.2519619,37.1880782,1
145520,2002,0.255265,20,-3.2519619,37.1880782,1
145520,2003,0.283141176470588,17,-3.2519619,37.1880782,1
145520,2004,0.27737619047619,21,-3.2519619,37.1880782,1
145520,2005,0.22542380952381,21,-3.2519619,37.1880782,1
145520,2006,0.243544444444444,18,-3.2519619,37.1880782,1
145520,2007,0.244971428571429,21,-3.2519619,37.1880782,1
145520,2008,0.258042105263158,19,-3.2519619,37.1880782,1
145520,2009,0.2799,18,-3.2519619,37.1880782,1
145520,2010,0.278305263157895,19,-3.2519619,37.1880782,1
145520,2011,0.288795,20,-3.2519619,37.1880782,1
145520,2012,0.256052631578947,19,-3.2519619,37.1880782,1
145520,2013,0.265005263157895,19,-3.2519619,37.1880782,1
145520,2014,0.27271052631579,19,-3.2519619,37.1880782,1
145520,2015,0.266936842105263,19,-3.2519619,37.1880782,1
145520,2016,0.254495238095238,21,-3.2519619,37.1880782,1
145521,2000,0.270788888888889,18,-3.2493468,37.1880782,1
145521,2001,0.28793,20,-3.2493468,37.1880782,1
145521,2002,0.26126,20,-3.2493468,37.1880782,1
145521,2003,0.301529411764706,17,-3.2493468,37.1880782,1
145521,2004,0.2893,21,-3.2493468,37.1880782,1
145521,2005,0.240728571428571,21,-3.2493468,37.1880782,1
145521,2006,0.256511111111111,18,-3.2493468,37.1880782,1
145521,2007,0.265690476190476,21,-3.2493468,37.1880782,1
145521,2008,0.274631578947368,19,-3.2493468,37.1880782,1
145521,2009,0.294211764705882,18,-3.2493468,37.1880782,1
145521,2010,0.284110526315789,19,-3.2493468,37.1880782,1
145521,2011,0.30464,20,-3.2493468,37.1880782,1
145521,2012,0.275889473684211,19,-3.2493468,37.1880782,1
145521,2013,0.278231578947368,19,-3.2493468,37.1880782,1
145521,2014,0.287357894736842,19,-3.2493468,37.1880782,1
145521,2015,0.271531578947368,19,-3.2493468,37.1880782,1
145521,2016,0.267804761904762,21,-3.2493468,37.1880782,1
145522,2000,0.269483333333333,18,-3.2467317,37.1880782,1
145522,2001,0.2889,20,-3.2467317,37.1880782,1
145522,2002,0.265290476190476,21,-3.2467317,37.1880782,1
145522,2003,0.296394444444444,18,-3.2467317,37.1880782,1
145522,2004,0.290109523809524,21,-3.2467317,37.1880782,1
145522,2005,0.241436363636364,22,-3.2467317,37.1880782,1
145522,2006,0.244794736842105,19,-3.2467317,37.1880782,1
145522,2007,0.244004761904762,21,-3.2467317,37.1880782,1
145522,2008,0.27493,20,-3.2467317,37.1880782,1
145522,2009,0.295436842105263,19,-3.2467317,37.1880782,1
145522,2010,0.278694736842105,19,-3.2467317,37.1880782,1
145522,2011,0.318916666666667,18,-3.2467317,37.1880782,1
145522,2012,0.277572222222222,18,-3.2467317,37.1880782,1
145522,2013,0.288936842105263,19,-3.2467317,37.1880782,1
145522,2014,0.292465,20,-3.2467317,37.1880782,1
145522,2015,0.277768421052632,19,-3.2467317,37.1880782,1
145522,2016,0.270809523809524,21,-3.2467317,37.1880782,1
145523,2000,0.249222222222222,18,-3.2441166,37.1880782,1
145523,2001,0.28063,20,-3.2441166,37.1880782,1
145523,2002,0.265690476190476,21,-3.2441166,37.1880782,1
145523,2003,0.283305555555556,18,-3.2441166,37.1880782,1
145523,2004,0.29207619047619,21,-3.2441166,37.1880782,1
145523,2005,0.244377272727273,22,-3.2441166,37.1880782,1
145523,2006,0.233568421052632,19,-3.2441166,37.1880782,1
145523,2007,0.225433333333333,21,-3.2441166,37.1880782,1
145523,2008,0.255955,20,-3.2441166,37.1880782,1
145523,2009,0.2894,19,-3.2441166,37.1880782,1
145523,2010,0.286394736842105,19,-3.2441166,37.1880782,1
145523,2011,0.303255555555556,18,-3.2441166,37.1880782,1
145523,2012,0.272322222222222,18,-3.2441166,37.1880782,1
145523,2013,0.285957894736842,19,-3.2441166,37.1880782,1
145523,2014,0.299775,20,-3.2441166,37.1880782,1
145523,2015,0.282168421052632,19,-3.2441166,37.1880782,1
145523,2016,0.267247619047619,21,-3.2441166,37.1880782,1
146192,2000,0.238131578947368,19,-3.2701773,37.1859948,1
146192,2001,0.239588888888889,18,-3.2701773,37.1859948,1
146192,2002,0.229161904761905,21,-3.2701773,37.1859948,1
146192,2003,0.24328125,16,-3.2701773,37.1859948,1
146192,2004,0.244914285714286,21,-3.2701773,37.1859948,1
146192,2005,0.220709523809524,21,-3.2701773,37.1859948,1
146192,2006,0.232989473684211,19,-3.2701773,37.1859948,1
146192,2007,0.230272727272727,22,-3.2701773,37.1859948,1
146192,2008,0.255068421052632,19,-3.2701773,37.1859948,1
146192,2009,0.249825,16,-3.2701773,37.1859948,1
146192,2010,0.2378,17,-3.2701773,37.1859948,1
146192,2011,0.247788235294118,17,-3.2701773,37.1859948,1
146192,2012,0.228615789473684,19,-3.2701773,37.1859948,1
146192,2013,0.222041176470588,17,-3.2701773,37.1859948,1
146192,2014,0.22255625,16,-3.2701773,37.1859948,1
146192,2015,0.22201,20,-3.2701773,37.1859948,1
146192,2016,0.2322,20,-3.2701773,37.1859948,1
146193,2000,0.2505,19,-3.2675623,37.1859948,1
146193,2001,0.269,19,-3.2675623,37.1859948,1
146193,2002,0.265309090909091,22,-3.2675623,37.1859948,1
146193,2003,0.262438888888889,18,-3.2675623,37.1859948,1
146193,2004,0.28115,22,-3.2675623,37.1859948,1
146193,2005,0.235533333333333,18,-3.2675623,37.1859948,1
146193,2006,0.256672222222222,18,-3.2675623,37.1859948,1
146193,2007,0.249286363636364,22,-3.2675623,37.1859948,1
146193,2008,0.265347058823529,17,-3.2675623,37.1859948,1
146193,2009,0.25285625,16,-3.2675623,37.1859948,1
146193,2010,0.251644444444444,18,-3.2675623,37.1859948,1
146193,2011,0.257261111111111,18,-3.2675623,37.1859948,1
146193,2012,0.250989473684211,19,-3.2675623,37.1859948,1
146193,2013,0.2617875,16,-3.2675623,37.1859948,1
146193,2014,0.235058823529412,17,-3.2675623,37.1859948,1
146193,2015,0.246195,20,-3.2675623,37.1859948,1
146193,2016,0.26123,20,-3.2675623,37.1859948,1
146194,2000,0.271242105263158,19,-3.2649473,37.1859948,1
146194,2001,0.279073684210526,19,-3.2649473,37.1859948,1
146194,2002,0.276759090909091,22,-3.2649473,37.1859948,1
146194,2003,0.289533333333333,18,-3.2649473,37.1859948,1
146194,2004,0.2844,22,-3.2649473,37.1859948,1
146194,2005,0.253083333333333,18,-3.2649473,37.1859948,1
146194,2006,0.263138888888889,18,-3.2649473,37.1859948,1
146194,2007,0.272086363636364,22,-3.2649473,37.1859948,1
146194,2008,0.270905882352941,17,-3.2649473,37.1859948,1
146194,2009,0.28506875,16,-3.2649473,37.1859948,1
146194,2010,0.282611111111111,18,-3.2649473,37.1859948,1
146194,2011,0.308127777777778,18,-3.2649473,37.1859948,1
146194,2012,0.284615789473684,19,-3.2649473,37.1859948,1
146194,2013,0.301525,16,-3.2649473,37.1859948,1
146194,2014,0.292882352941176,17,-3.2649473,37.1859948,1
146194,2015,0.279345,20,-3.2649473,37.1859948,1
146194,2016,0.301005,20,-3.2649473,37.1859948,1
146195,2000,0.296521052631579,19,-3.2623322,37.1859948,1
146195,2001,0.305305,20,-3.2623322,37.1859948,1
146195,2002,0.307885714285714,21,-3.2623322,37.1859948,1
146195,2003,0.329629411764706,17,-3.2623322,37.1859948,1
146195,2004,0.320885714285714,21,-3.2623322,37.1859948,1
146195,2005,0.267042857142857,21,-3.2623322,37.1859948,1
146195,2006,0.292952941176471,17,-3.2623322,37.1859948,1
146195,2007,0.290538095238095,21,-3.2623322,37.1859948,1
146195,2008,0.309594444444444,18,-3.2623322,37.1859948,1
146195,2009,0.32365,18,-3.2623322,37.1859948,1
146195,2010,0.334177777777778,18,-3.2623322,37.1859948,1
146195,2011,0.349084210526316,19,-3.2623322,37.1859948,1
146195,2012,0.30636,20,-3.2623322,37.1859948,1
146195,2013,0.34996875,16,-3.2623322,37.1859948,1
146195,2014,0.334838888888889,18,-3.2623322,37.1859948,1
146195,2015,0.331647368421053,19,-3.2623322,37.1859948,1
146195,2016,0.327,21,-3.2623322,37.1859948,1
146196,2000,0.275731578947368,19,-3.2597172,37.1859948,1
146196,2001,0.28878,20,-3.2597172,37.1859948,1
146196,2002,0.28167619047619,21,-3.2597172,37.1859948,1
146196,2003,0.305829411764706,17,-3.2597172,37.1859948,1
146196,2004,0.285914285714286,21,-3.2597172,37.1859948,1
146196,2005,0.235861904761905,21,-3.2597172,37.1859948,1
146196,2006,0.261617647058824,17,-3.2597172,37.1859948,1
146196,2007,0.262038095238095,21,-3.2597172,37.1859948,1
146196,2008,0.290027777777778,18,-3.2597172,37.1859948,1
146196,2009,0.301877777777778,18,-3.2597172,37.1859948,1
146196,2010,0.305227777777778,18,-3.2597172,37.1859948,1
146196,2011,0.312405263157895,19,-3.2597172,37.1859948,1
146196,2012,0.27475,20,-3.2597172,37.1859948,1
146196,2013,0.3231625,16,-3.2597172,37.1859948,1
146196,2014,0.30005,18,-3.2597172,37.1859948,1
146196,2015,0.289494736842105,19,-3.2597172,37.1859948,1
146196,2016,0.29202380952381,21,-3.2597172,37.1859948,1
146197,2000,0.237805263157895,19,-3.2571022,37.1859948,1
146197,2001,0.266533333333333,18,-3.2571022,37.1859948,1
146197,2002,0.231345454545455,22,-3.2571022,37.1859948,1
146197,2003,0.264429411764706,17,-3.2571022,37.1859948,1
146197,2004,0.24624347826087,23,-3.2571022,37.1859948,1
146197,2005,0.217095,20,-3.2571022,37.1859948,1
146197,2006,0.224972222222222,18,-3.2571022,37.1859948,1
146197,2007,0.241433333333333,21,-3.2571022,37.1859948,1
146197,2008,0.257442105263158,19,-3.2571022,37.1859948,1
146197,2009,0.26094,20,-3.2571022,37.1859948,1
146197,2010,0.271905263157895,19,-3.2571022,37.1859948,1
146197,2011,0.280994444444444,18,-3.2571022,37.1859948,1
146197,2012,0.253736842105263,19,-3.2571022,37.1859948,1
146197,2013,0.283829411764706,17,-3.2571022,37.1859948,1
146197,2014,0.259689473684211,19,-3.2571022,37.1859948,1
146197,2015,0.261068421052632,19,-3.2571022,37.1859948,1
146197,2016,0.256019047619048,21,-3.2571022,37.1859948,1
146198,2000,0.233926315789474,19,-3.2544872,37.1859948,1
146198,2001,0.268388888888889,18,-3.2544872,37.1859948,1
146198,2002,0.249313636363636,22,-3.2544872,37.1859948,1
146198,2003,0.267529411764706,17,-3.2544872,37.1859948,1
146198,2004,0.258939130434783,23,-3.2544872,37.1859948,1
146198,2005,0.208825,20,-3.2544872,37.1859948,1
146198,2006,0.22525,18,-3.2544872,37.1859948,1
146198,2007,0.250228571428571,21,-3.2544872,37.1859948,1
146198,2008,0.252363157894737,19,-3.2544872,37.1859948,1
146198,2009,0.270815,20,-3.2544872,37.1859948,1
146198,2010,0.261252631578947,19,-3.2544872,37.1859948,1
146198,2011,0.282255555555556,18,-3.2544872,37.1859948,1
146198,2012,0.241694736842105,19,-3.2544872,37.1859948,1
146198,2013,0.279441176470588,17,-3.2544872,37.1859948,1
146198,2014,0.256963157894737,19,-3.2544872,37.1859948,1
146198,2015,0.253384210526316,19,-3.2544872,37.1859948,1
146198,2016,0.251828571428571,21,-3.2544872,37.1859948,1
146199,2000,0.239657894736842,19,-3.2518722,37.1859948,1
146199,2001,0.240175,20,-3.2518722,37.1859948,1
146199,2002,0.257380952380952,21,-3.2518722,37.1859948,1
146199,2003,0.269516666666667,18,-3.2518722,37.1859948,1
146199,2004,0.279565,20,-3.2518722,37.1859948,1
146199,2005,0.211838095238095,21,-3.2518722,37.1859948,1
146199,2006,0.228183333333333,18,-3.2518722,37.1859948,1
146199,2007,0.249395454545455,22,-3.2518722,37.1859948,1
146199,2008,0.2501,19,-3.2518722,37.1859948,1
146199,2009,0.269694444444444,18,-3.2518722,37.1859948,1
146199,2010,0.257531578947368,19,-3.2518722,37.1859948,1
146199,2011,0.259268421052632,19,-3.2518722,37.1859948,1
146199,2012,0.246866666666667,18,-3.2518722,37.1859948,1
146199,2013,0.290411764705882,17,-3.2518722,37.1859948,1
146199,2014,0.265994736842105,19,-3.2518722,37.1859948,1
146199,2015,0.264357894736842,19,-3.2518722,37.1859948,1
146199,2016,0.2438,21,-3.2518722,37.1859948,1
146200,2000,0.281068421052632,19,-3.2492571,37.1859948,1
